latitude,longitude,kd_ratio,5G_ratio,city_code,city_name,county_code,county_name,grid_code,grid_name
24.993081,103.635779,0.4942,0.5058,0874,曲靖,D0FF,陆良县,DF03,南片区网格
25.613277,103.879021,0.6069,0.3931,0874,曲靖,D0FJ,沾益县,DJ02,金龙网格
25.283003,103.84499,0.5062,0.4938,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
25.008584,103.662739,0.3382,0.6618,0874,曲靖,D0FF,陆良县,DF03,南片区网格
25.718435,103.85232,0.4909,0.5091,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
25.047408,103.718627,0.5536,0.4464,0874,曲靖,D0FF,陆良县,530322103000,三岔河镇
25.006904,103.632114,0.5865,0.4135,0874,曲靖,D0FF,陆良县,DF03,南片区网格
25.669929,103.909262,0.1786,0.8214,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
25.707925,103.739497,0.5333,0.4667,0874,曲靖,D0FJ,沾益县,530303204000,菱角乡
25.451344,103.867266,0.5736,0.4264,0874,曲靖,D0FA,麒麟区,530302012000,沿江街道办事处
25.069382,103.781303,0.367,0.633,0874,曲靖,D0FF,陆良县,530322103000,三岔河镇
25.126476,103.713669,0.5103,0.4897,0874,曲靖,D0FF,陆良县,530322102000,板桥镇
25.770515,103.819375,0.4228,0.5772,0874,曲靖,D0FJ,沾益县,530303102000,盘江镇
25.595507,103.844014,0.5246,0.4754,0874,曲靖,D0FJ,沾益县,DJ02,金龙网格
24.991721,103.672511,0.4809,0.5191,0874,曲靖,D0FF,陆良县,DF03,南片区网格
25.276615,103.961631,0.4444,0.5556,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
25.325654,103.865445,0.3355,0.6645,0874,曲靖,D0FA,麒麟区,530302011000,三宝街道办事处
25.544953,103.70724,0.5632,0.4368,0874,曲靖,D0FA,麒麟区,530302103000,东山镇
24.971711,103.837104,0.5754,0.4246,0874,曲靖,D0FF,陆良县,530322202000,龙海乡
25.558916,103.742702,0.5877,0.4123,0874,曲靖,D0FA,麒麟区,DA11,翠峰网格
24.960021,103.731975,0.5567,0.4433,0874,曲靖,D0FF,陆良县,530322104000,马街镇
24.884538,103.461459,0.4074,0.5926,0874,曲靖,D0FF,陆良县,530322106000,大莫古镇
25.272563,103.886129,0.5575,0.4425,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
24.910014,103.69108,0.6471,0.3529,0874,曲靖,D0FF,陆良县,530322104000,马街镇
25.302029,103.905726,0.5556,0.4444,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
24.920847,103.831663,0.476,0.524,0874,曲靖,D0FF,陆良县,530322202000,龙海乡
25.00933,103.783497,0.5424,0.4576,0874,曲靖,D0FF,陆良县,530322103000,三岔河镇
25.625514,103.708366,0.4573,0.5427,0874,曲靖,D0FA,麒麟区,D0FA#,麒麟区网格不详
25.112389,103.729813,0.5143,0.4857,0874,曲靖,D0FF,陆良县,530322102000,板桥镇
25.347646,103.838865,0.6077,0.3923,0874,曲靖,D0FA,麒麟区,530302011000,三宝街道办事处
24.983465,103.591882,0.5047,0.4953,0874,曲靖,D0FF,陆良县,530322108000,小百户镇
25.923519,103.773736,0.6878,0.3122,0874,曲靖,D0FJ,沾益县,530303204000,菱角乡
25.678039,103.841833,0.5318,0.4682,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
25.583067,103.887054,0.5201,0.4799,0874,曲靖,D0FJ,沾益县,DJ02,金龙网格
25.481854,103.862584,0.5385,0.4615,0874,曲靖,D0FA,麒麟区,530302012000,沿江街道办事处
25.233727,103.848472,0.3984,0.6016,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
25.744052,103.86396,0.5281,0.4719,0874,曲靖,D0FJ,沾益县,530303102000,盘江镇
25.671113,103.874374,0.2083,0.7917,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
25.387414,103.820908,0.4844,0.5156,0874,曲靖,D0FA,麒麟区,530302011000,三宝街道办事处
24.891951,103.673992,0.4747,0.5253,0874,曲靖,D0FF,陆良县,530322104000,马街镇
25.522503,103.673037,0.447,0.553,0874,曲靖,D0FA,麒麟区,530302103000,东山镇
25.464888,103.740178,0.6312,0.3688,0874,曲靖,D0FA,麒麟区,530302009000,潇湘街道办事处
24.989396,103.618632,0.4138,0.5862,0874,曲靖,D0FF,陆良县,530322108000,小百户镇
25.560059,103.845937,0.4849,0.5151,0874,曲靖,D0FJ,沾益县,DJ01,龙华网格
25.659489,103.72686,0.4482,0.5518,0874,曲靖,D0FJ,沾益县,530303203000,大坡乡
25.608133,103.792008,0.6024,0.3976,0874,曲靖,D0FJ,沾益县,DJ01,龙华网格
25.467223,103.874253,0.5451,0.4549,0874,曲靖,D0FA,麒麟区,530302012000,沿江街道办事处
25.853383,103.809852,0.5415,0.4585,0874,曲靖,D0FJ,沾益县,530303204000,菱角乡
25.800143,103.924248,0.4812,0.5188,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
25.634789,103.750344,0.4688,0.5312,0874,曲靖,D0FA,麒麟区,D0FA#,麒麟区网格不详
25.595142,103.752759,0.5301,0.4699,0874,曲靖,D0FA,麒麟区,D0FA#,麒麟区网格不详
24.998889,103.839135,0.5918,0.4082,0874,曲靖,D0FF,陆良县,530322202000,龙海乡
24.862886,103.685934,0.4158,0.5842,0874,曲靖,D0FF,陆良县,530322105000,召夸镇
25.406293,103.962848,0.4849,0.5151,0874,曲靖,D0FA,麒麟区,530302104000,茨营镇
25.278577,103.915863,0.3382,0.6618,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
24.955656,103.814263,0.5972,0.4028,0874,曲靖,D0FF,陆良县,530322202000,龙海乡
24.823642,103.681544,0.4194,0.5806,0874,曲靖,D0FF,陆良县,530322105000,召夸镇
25.559511,103.874669,0.5143,0.4857,0874,曲靖,D0FJ,沾益县,DJ02,金龙网格
25.03541,103.844885,0.3882,0.6118,0874,曲靖,D0FF,陆良县,530322202000,龙海乡
25.136731,103.738628,0.2895,0.7105,0874,曲靖,D0FF,陆良县,530322102000,板桥镇
24.825819,103.722911,0.4848,0.5152,0874,曲靖,D0FF,陆良县,530322105000,召夸镇
25.418848,103.809642,0.4708,0.5292,0874,曲靖,D0FA,麒麟区,530302011000,三宝街道办事处
25.796306,103.819081,0.4583,0.5417,0874,曲靖,D0FJ,沾益县,530303102000,盘江镇
24.928198,103.527415,0.5388,0.4612,0874,曲靖,D0FF,陆良县,530322106000,大莫古镇
25.683823,103.823153,0.5292,0.4708,0874,曲靖,D0FJ,沾益县,530303102000,盘江镇
25.55411,103.765157,0.5666,0.4334,0874,曲靖,D0FA,麒麟区,DA11,翠峰网格
25.609693,103.849262,0.5675,0.4325,0874,曲靖,D0FJ,沾益县,DJ02,金龙网格
25.042858,103.69987,0.3371,0.6629,0874,曲靖,D0FF,陆良县,530322103000,三岔河镇
25.65294,103.786649,0.443,0.557,0874,曲靖,D0FA,麒麟区,D0FA#,麒麟区网格不详
24.985735,103.681138,0.5817,0.4183,0874,曲靖,D0FF,陆良县,530322104000,马街镇
27.077434,102.970299,0.2133,0.7867,0870,昭通,C0LF,巧家县,CF01,花园网格
21.745397,100.159876,0.25,0.75,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.722396,100.072727,0.4103,0.5897,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.685468,100.057451,0.5533,0.4467,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.768214,100.186835,0.2447,0.7553,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.71391,100.14117,0.1316,0.8684,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.735766,100.097945,0.362,0.638,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.660959,99.987476,0.2615,0.7385,0691,版纳,K0BB,勐海县,532822107000,勐拉
21.801965,100.1949,0.1186,0.8814,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.723164,100.119772,0.0781,0.9219,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.792794,100.15657,0.1891,0.8109,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.708048,100.012299,0.2619,0.7381,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.64522,99.942053,0.1879,0.8121,0691,版纳,K0BB,勐海县,532822107000,勐拉
21.701012,100.079853,0.1087,0.8913,0691,版纳,K0BB,勐海县,532822102000,打洛镇
23.535671,99.026041,0.5152,0.4848,0883,临沧,S0ME,耿马,SE01,孟定城区网格
23.548236,99.053821,0.608,0.392,0883,临沧,S0ME,耿马,SE01,孟定城区网格
23.612601,99.181842,0.3667,0.6333,0883,临沧,S0ME,耿马,530926403000,孟定农场片区
23.563486,99.026379,0.455,0.545,0883,临沧,S0ME,耿马,SE01,孟定城区网格
23.540219,99.078177,0.4653,0.5347,0883,临沧,S0ME,耿马,SE01,孟定城区网格
23.604294,99.087879,0.3933,0.6067,0883,临沧,S0ME,耿马,530926403000,孟定农场片区
23.586093,99.113297,0.5235,0.4765,0883,临沧,S0ME,耿马,530926204000,勐简乡
23.541894,98.992083,0.4921,0.5079,0883,临沧,S0ME,耿马,530926409000,河外片区
23.548177,99.102465,0.5042,0.4958,0883,临沧,S0ME,耿马,530926204000,勐简乡
25.478308,100.425632,0.3032,0.6968,0872,大理,L0DM,弥渡,532925102000,红岩镇
25.311051,100.505538,0.1687,0.8313,0872,大理,L0DM,弥渡,532925104000,寅街镇
25.165505,100.591316,0.25,0.75,0872,大理,L0DM,弥渡,532925105000,苴力镇
25.516883,100.453531,0.3689,0.6311,0872,大理,L0DM,弥渡,532925102000,红岩镇
25.230169,100.566045,0.4893,0.5107,0872,大理,L0DK,祥云,532923104000,下庄镇网格
25.33543,100.540469,0.3094,0.6906,0872,大理,L0DM,弥渡,LM01,弥渡城南网格
25.376241,100.53436,0.4024,0.5976,0872,大理,L0DM,弥渡,LM02,弥渡城北网格
25.289129,100.550993,0.4702,0.5298,0872,大理,L0DM,弥渡,532925104000,寅街镇
25.35909,100.467302,0.4412,0.5588,0872,大理,L0DM,弥渡,532925103000,新街镇
25.35579,100.437737,0.3226,0.6774,0872,大理,L0DK,祥云,532923107000,禾甸镇
25.415156,100.399989,0.3089,0.6911,0872,大理,L0DM,弥渡,532925102000,红岩镇
25.450456,100.416917,0.4843,0.5157,0872,大理,L0DM,弥渡,532925102000,红岩镇
24.228344,102.76485,0.4,0.6,0877,玉溪,F0IH,江川县,530403202000,雄关乡
24.381994,102.807236,0.596,0.404,0877,玉溪,F0IH,江川县,530403101000,江城镇
24.484399,102.76403,0.5984,0.4016,0871,昆明,A0AD,晋宁,530122102000,晋城镇
24.377946,102.716041,0.5246,0.4754,0877,玉溪,F0IH,江川县,530403102000,前卫镇
24.488252,102.863125,0.5483,0.4517,0877,玉溪,F0IH,江川县,530403101000,江城镇
24.420517,102.841453,0.6944,0.3056,0877,玉溪,F0IH,江川县,530403101000,江城镇
23.302459,104.273469,0.4618,0.5382,0876,文山,H0HA,文山,532601102000,古木镇
23.404416,104.229718,0.4815,0.5185,0876,文山,H0HA,文山,HA03,七花至文新街网格
23.422172,104.143813,0.4926,0.5074,0876,文山,H0HA,文山,532601204000,喜古乡
23.258319,104.187938,0.5789,0.4211,0876,文山,H0HA,文山,532601102000,古木镇
23.45074,104.124641,0.4342,0.5658,0876,文山,H0HA,文山,532601104000,马塘镇
23.398086,104.190386,0.4886,0.5114,0876,文山,H0HA,文山,HA02,大以古至攀枝花网格
23.309126,104.309892,0.4605,0.5395,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.350467,104.288944,0.4674,0.5326,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.409107,104.165405,0.4,0.6,0876,文山,H0HA,文山,HA02,大以古至攀枝花网格
23.441641,104.256899,0.4444,0.5556,0876,文山,H0HA,文山,532601201000,东山彝族乡
23.46845,104.149999,0.5245,0.4755,0876,文山,H0HA,文山,532601104000,马塘镇
23.26517,104.235858,0.4823,0.5177,0876,文山,H0HA,文山,532601102000,古木镇
23.322008,104.345472,0.4231,0.5769,0876,文山,H0HA,文山,532601108000,追栗街镇
23.249884,104.280488,0.439,0.561,0876,文山,H0HA,文山,532601102000,古木镇
23.386098,104.163697,0.4706,0.5294,0876,文山,H0HA,文山,532601204000,喜古乡
23.440065,104.13887,0.5128,0.4872,0876,文山,H0HA,文山,532601204000,喜古乡
23.447889,104.097673,0.5378,0.4622,0876,文山,H0HA,文山,532601104000,马塘镇
23.426919,104.192386,0.3846,0.6154,0876,文山,H0HA,文山,HA02,大以古至攀枝花网格
23.294941,104.397316,0.5025,0.4975,0876,文山,H0HA,文山,532601108000,追栗街镇
23.369956,104.275487,0.1579,0.8421,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.322308,104.264759,0.4211,0.5789,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.429669,104.27889,0.4888,0.5112,0876,文山,H0HA,文山,532601201000,东山彝族乡
23.320017,104.213767,0.4156,0.5844,0876,文山,H0HA,文山,532601102000,古木镇
23.3994,104.231675,0.464,0.536,0876,文山,H0HA,文山,HA02,大以古至攀枝花网格
23.459894,104.111238,0.4538,0.5462,0876,文山,H0HA,文山,532601104000,马塘镇
23.339215,104.293362,0.1961,0.8039,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.269428,104.211475,0.439,0.561,0876,文山,H0HA,文山,532601102000,古木镇
23.431808,104.213337,0.4848,0.5152,0876,文山,H0HA,文山,HA02,大以古至攀枝花网格
23.400751,104.237601,0.5027,0.4973,0876,文山,H0HA,文山,HA02,大以古至攀枝花网格
23.290312,104.37317,0.2857,0.7143,0876,文山,H0HA,文山,532601108000,追栗街镇
23.298096,104.297896,0.5294,0.4706,0876,文山,H0HA,文山,532601102000,古木镇
23.426775,104.243353,0.5232,0.4768,0876,文山,H0HA,文山,532601201000,东山彝族乡
23.308543,104.350627,0.48,0.52,0876,文山,H0HA,文山,532601108000,追栗街镇
23.446552,104.136417,0.375,0.625,0876,文山,H0HA,文山,532601104000,马塘镇
23.287165,104.202172,0.5,0.5,0876,文山,H0HA,文山,532601102000,古木镇
23.357576,104.221858,0.3953,0.6047,0876,文山,H0HA,文山,HA03,七花至文新街网格
23.377611,104.19626,0.543,0.457,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.315458,104.333645,0.5169,0.4831,0876,文山,H0HA,文山,HA01,新平坝街道网格
23.307865,104.291711,0.5044,0.4956,0876,文山,H0HB,砚山,532622204000,八嘎乡
23.457915,104.135613,0.5185,0.4815,0876,文山,H0HA,文山,532601104000,马塘镇
25.432901,100.589974,0.3504,0.6496,0872,大理,L0DK,祥云,LK03,祥云城南网格
25.533024,100.646545,0.3077,0.6923,0872,大理,L0DK,祥云,532923107000,禾甸镇
25.461654,100.589172,0.4881,0.5119,0872,大理,L0DK,祥云,LK03,祥云城南网格
25.410355,100.634633,0.2273,0.7727,0872,大理,L0DK,祥云,LK03,祥云城南网格
25.54272,100.694041,0.3736,0.6264,0872,大理,L0DK,祥云,532923107000,禾甸镇
25.430035,100.687969,0.3986,0.6014,0872,大理,L0DK,祥云,532923103000,云南驿网格
25.380618,100.713656,0.3584,0.6416,0872,大理,L0DK,祥云,532923103000,云南驿网格
25.626611,100.737658,0.2538,0.7462,0872,大理,L0DK,祥云,532923107000,禾甸镇
25.377846,100.684766,0.5357,0.4643,0872,大理,L0DK,祥云,532923103000,云南驿网格
25.465031,100.764116,0.6522,0.3478,0872,大理,L0DK,祥云,532923104000,下庄镇网格
25.469525,100.7815,0.45,0.55,0872,大理,L0DK,祥云,532923104000,下庄镇网格
25.413304,100.672024,0.4056,0.5944,0872,大理,L0DK,祥云,532923103000,云南驿网格
25.509407,100.731073,0.4286,0.5714,0872,大理,L0DK,祥云,532923106000,刘厂镇网格
25.525318,100.758235,0.322,0.678,0872,大理,L0DK,祥云,532923106000,刘厂镇网格
25.34981,100.68753,0.3301,0.6699,0872,大理,L0DK,祥云,532923103000,云南驿网格
25.52633,100.569835,0.3333,0.6667,0872,大理,L0DK,祥云,LK01,祥云城东网格
25.399687,100.822964,0.5,0.5,0872,大理,L0DK,祥云,532923104000,下庄镇网格
25.599547,100.727863,0.3617,0.6383,0872,大理,L0DK,祥云,532923107000,禾甸镇
25.481908,100.694754,0.3607,0.6393,0872,大理,L0DK,祥云,532923103000,云南驿网格
25.569152,100.70313,0.3418,0.6582,0872,大理,L0DK,祥云,532923107000,禾甸镇
25.494818,100.773344,0.3582,0.6418,0872,大理,L0DK,祥云,532923106000,刘厂镇网格
25.526641,100.611447,0.3558,0.6442,0872,大理,L0DK,祥云,LK03,祥云城南网格
25.405852,100.707286,0.4711,0.5289,0872,大理,L0DK,祥云,532923103000,云南驿网格
27.657668,104.677442,0.2941,0.7059,0870,昭通,C0LJ,镇雄县,530627112000,五德镇
27.802713,105.22533,0.3524,0.6476,0870,昭通,C0LK,威信县,530629107000,水田镇
27.828602,104.857317,0.2169,0.7831,0870,昭通,C0LK,威信县,530629104000,林凤镇
27.772973,105.060409,0.4091,0.5909,0870,昭通,C0LK,威信县,CK04,海子网格
28.02189,105.015302,0.1905,0.8095,0870,昭通,C0LK,威信县,530629103000,罗布镇
27.745849,104.971335,0.3106,0.6894,0870,昭通,C0LJ,镇雄县,530627109000,雨河镇
27.823872,105.128613,0.3333,0.6667,0870,昭通,C0LK,威信县,530629201000,双河苗族彝族乡
27.758991,104.713413,0.1806,0.8194,0870,昭通,C0LJ,镇雄县,530627110000,罗坎镇
27.952247,105.212139,0.5148,0.4852,0870,昭通,C0LK,威信县,530629202000,高田乡
27.746587,104.910774,0.3556,0.6444,0870,昭通,C0LJ,镇雄县,530627109000,雨河镇
28.006086,104.976587,0.2741,0.7259,0870,昭通,C0LK,威信县,530629103000,罗布镇
27.860777,105.143815,0.2273,0.7727,0870,昭通,C0LK,威信县,530629201000,双河苗族彝族乡
27.915384,105.095364,0.2656,0.7344,0870,昭通,C0LK,威信县,530629103000,罗布镇
27.86304,105.175255,0.1789,0.8211,0870,昭通,C0LK,威信县,530629201000,双河苗族彝族乡
27.716221,104.654311,0.2273,0.7727,0870,昭通,C0LJ,镇雄县,530627110000,罗坎镇
27.819669,105.055436,0.4248,0.5752,0870,昭通,C0LK,威信县,CK03,龙井网格
27.918944,105.032128,0.2069,0.7931,0870,昭通,C0LK,威信县,530629103000,罗布镇
27.828385,104.942929,0.2635,0.7365,0870,昭通,C0LK,威信县,CK02,麒麟网格
27.857668,105.078846,0.3226,0.6774,0870,昭通,C0LK,威信县,CK03,龙井网格
27.954491,105.016232,0.4,0.6,0870,昭通,C0LK,威信县,530629103000,罗布镇
27.788884,104.833072,0.3836,0.6164,0870,昭通,C0LJ,镇雄县,530627109000,雨河镇
27.984127,105.158855,0.1143,0.8857,0870,昭通,C0LK,威信县,530629202000,高田乡
27.746711,105.228303,0.2734,0.7266,0870,昭通,C0LJ,镇雄县,530627113000,坡头镇
27.824647,104.721895,0.2556,0.7444,0870,昭通,C0LK,威信县,530629105000,长安镇
27.669356,104.638042,0.5164,0.4836,0870,昭通,C0LJ,镇雄县,530627119000,盐源镇
27.958724,105.083783,0.2236,0.7764,0870,昭通,C0LK,威信县,530629103000,罗布镇
27.699515,104.700063,0.381,0.619,0870,昭通,C0LJ,镇雄县,530627110000,罗坎镇
27.805428,104.766869,0.3852,0.6148,0870,昭通,C0LK,威信县,530629105000,长安镇
27.808311,105.091694,0.2475,0.7525,0870,昭通,C0LK,威信县,CK03,龙井网格
27.851704,105.125803,0.2545,0.7455,0870,昭通,C0LK,威信县,530629201000,双河苗族彝族乡
27.919571,105.134792,0.3118,0.6882,0870,昭通,C0LK,威信县,530629202000,高田乡
26.958598,102.968952,0.3546,0.6454,0870,昭通,C0LF,巧家县,CF01,花园网格
22.601523,99.892017,0.7031,0.2969,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
22.572501,99.891805,0.5087,0.4913,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
22.592099,99.985047,0.32,0.68,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
22.578308,99.936265,0.5564,0.4436,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
22.500029,99.876459,0.5476,0.4524,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
22.571974,99.95911,0.6364,0.3636,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
22.572608,99.946023,0.4882,0.5118,0879,普洱,J0KH,澜沧县,530828101000,勐朗镇
24.810406,104.09694,0.3861,0.6139,0874,曲靖,D0FE,师宗县,530323003000,大同街道办事处
27.52582,103.922455,0.3333,0.6667,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
27.570178,104.018761,0.2419,0.7581,0870,昭通,C0LE,彝良县,CE03,角奎网格
27.653704,104.095607,0.3964,0.6036,0870,昭通,C0LE,彝良县,CE01,大河网格
27.477127,103.912148,0.3043,0.6957,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
27.586792,104.082758,0.5045,0.4955,0870,昭通,C0LE,彝良县,CE02,塘房网格
27.584139,104.013948,0.2209,0.7791,0870,昭通,C0LE,彝良县,CE03,角奎网格
27.53115,103.95991,0.5902,0.4098,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
27.589452,103.984536,0.3836,0.6164,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
27.578443,104.043832,0.2821,0.7179,0870,昭通,C0LE,彝良县,CE03,角奎网格
27.647622,104.024233,0.4605,0.5395,0870,昭通,C0LE,彝良县,CE01,大河网格
27.620282,104.077514,0.4444,0.5556,0870,昭通,C0LE,彝良县,530628211000,柳溪苗族乡
27.500697,103.868357,0.4795,0.5205,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
27.609074,104.039917,0.24,0.76,0870,昭通,C0LE,彝良县,CE02,塘房网格
27.676206,104.090793,0.5247,0.4753,0870,昭通,C0LE,彝良县,CE01,大河网格
27.560253,103.99804,0.2649,0.7351,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
27.523278,103.94525,0.5545,0.4455,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
27.599056,104.059067,0.4265,0.5735,0870,昭通,C0LE,彝良县,CE02,塘房网格
27.552582,103.876408,0.3148,0.6852,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
27.535644,103.986613,0.3071,0.6929,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
27.666544,104.064357,0.4048,0.5952,0870,昭通,C0LE,彝良县,CE01,大河网格
27.478672,103.884066,0.494,0.506,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
27.496036,103.899753,0.3049,0.6951,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
24.630751,103.837883,0.4538,0.5462,0873,红河,G0EE,泸西,532527107000,白水镇
24.417216,103.603384,0.3387,0.6613,0877,玉溪,F0IA,红塔区,530402004000,北城街道
24.571075,103.758215,0.4344,0.5656,0873,红河,G0EE,泸西,GE04,民主网格
24.506788,103.777601,0.485,0.515,0873,红河,G0EE,泸西,GE01,瓦窑网格
24.574539,103.821476,0.4455,0.5545,0873,红河,G0EE,泸西,532527107000,白水镇
24.517233,103.816857,0.4633,0.5367,0873,红河,G0EE,泸西,GE01,瓦窑网格
24.515599,103.739258,0.3511,0.6489,0873,红河,G0EE,泸西,GE02,胜利网格
24.606576,103.850957,0.3784,0.6216,0873,红河,G0EE,泸西,532527107000,白水镇
24.46062,103.639179,0.4259,0.5741,0873,红河,G0EE,泸西,532527101000,泸西逸圃镇片区
24.677001,103.842049,0.2909,0.7091,0873,红河,G0EE,泸西,532527107000,白水镇
24.539336,103.791348,0.5556,0.4444,0873,红河,G0EE,泸西,532527202000,三塘乡
24.497532,103.682887,0.2787,0.7213,0873,红河,G0EE,泸西,532527106000,午街铺镇
24.487321,103.741884,0.3297,0.6703,0873,红河,G0EE,泸西,GE03,桃新网格
24.624728,103.865221,0.3966,0.6034,0873,红河,G0EE,泸西,532527107000,白水镇
27.619197,104.249426,0.288,0.712,0870,昭通,C0LE,彝良县,530628105000,荞山镇
25.433656,99.59758,0.5796,0.4204,0872,大理,L0DD,漾濞,532922102000,漾江镇
25.475023,99.51326,0.5934,0.4066,0872,大理,L0DE,永平,LE02,永平城西网格
25.48161,99.542807,0.75,0.25,0872,大理,L0DE,永平,LE01,永平城东网格
22.842025,100.952299,0.662,0.338,0879,普洱,J0KB,思茅区,JB01,思茅区一网格
22.454487,101.063743,0.5833,0.4167,0691,版纳,K0BA,景洪市,532801106000,普文镇
22.754424,100.825762,0.4167,0.5833,0879,普洱,J0KB,思茅区,530802102000,南屏镇
22.605547,101.099695,0.5938,0.4062,0879,普洱,J0KB,思茅区,530802103000,倚象镇
22.472945,101.095739,0.5038,0.4962,0691,版纳,K0BA,景洪市,532801106000,普文镇
22.655596,100.964191,0.5907,0.4093,0879,普洱,J0KB,思茅区,530802102000,南屏镇
22.797158,100.946439,0.5663,0.4337,0879,普洱,J0KB,思茅区,JB01,思茅区一网格
22.732095,100.928269,0.5369,0.4631,0879,普洱,J0KB,思茅区,JB05,思茅区五网格
22.855122,100.987473,0.4545,0.5455,0879,普洱,J0KB,思茅区,JB02,思茅区二网格
22.661612,101.124915,0.4721,0.5279,0879,普洱,J0KB,思茅区,530802103000,倚象镇
22.619797,101.1172,0.4848,0.5152,0879,普洱,J0KB,思茅区,530802103000,倚象镇
22.532339,101.045764,0.4841,0.5159,0691,版纳,K0BA,景洪市,532801106000,普文镇
22.556801,101.046463,0.551,0.449,0879,普洱,J0KB,思茅区,530802102000,南屏镇
22.449719,101.049645,0.6182,0.3818,0691,版纳,K0BA,景洪市,532801106000,普文镇
22.774516,100.947262,0.449,0.551,0879,普洱,J0KB,思茅区,JB01,思茅区一网格
22.706085,101.079365,0.6105,0.3895,0879,普洱,J0KB,思茅区,530802103000,倚象镇
22.443634,101.074433,0.5536,0.4464,0691,版纳,K0BA,景洪市,532801106000,普文镇
22.678753,100.929624,0.5839,0.4161,0879,普洱,J0KB,思茅区,530802102000,南屏镇
22.49141,101.08184,0.4784,0.5216,0691,版纳,K0BA,景洪市,532801106000,普文镇
22.746735,100.989523,0.5395,0.4605,0879,普洱,J0KB,思茅区,JB07,思茅区七网格
24.686292,103.243373,0.4842,0.5158,0873,红河,G0ED,弥勒,532504103000,虹溪镇
24.887393,103.369977,0.5243,0.4757,0871,昆明,A0AC,石林,530126003000,石林镇
24.825485,103.306431,0.5408,0.4592,0871,昆明,A0AC,石林,AC05,鹿阜东部网格
24.817931,103.273643,0.4909,0.5091,0871,昆明,A0AC,石林,AC05,鹿阜东部网格
24.685156,103.289382,0.4444,0.5556,0871,昆明,A0AC,石林,530126106000,长湖镇
24.719227,103.23366,0.4031,0.5969,0873,红河,G0ED,弥勒,532504103000,虹溪镇
24.614132,103.24023,0.4948,0.5052,0871,昆明,A0AC,石林,530126003000,石林镇
24.893044,103.416875,0.4958,0.5042,0871,昆明,A0AC,石林,530126003000,石林镇
24.796881,103.263321,0.5018,0.4982,0871,昆明,A0AC,石林,AC05,鹿阜东部网格
24.793754,103.299125,0.4873,0.5127,0871,昆明,A0AC,石林,AC05,鹿阜东部网格
24.716398,103.296066,0.4721,0.5279,0871,昆明,A0AC,石林,530126106000,长湖镇
24.662768,103.224542,0.6033,0.3967,0871,昆明,A0AF,宜良,530125105000,竹山镇
24.741265,103.311908,0.4913,0.5087,0871,昆明,A0AC,石林,AC01,龙泉网格
24.660931,103.261739,0.6032,0.3968,0871,昆明,A0AC,石林,530126106000,长湖镇
24.762583,103.237533,0.4435,0.5565,0871,昆明,A0AC,石林,AC02,南门网格
24.856347,103.386797,0.4918,0.5082,0871,昆明,A0AC,石林,530126003000,石林镇
24.605903,103.205034,0.5556,0.4444,0871,昆明,A0AC,石林,530126003000,石林镇
