latitude,longitude,kd_ratio,5G_ratio,city_code,city_name,county_code,county_name,grid_code,grid_name
25.535157,102.430154,0.5788,0.4212,0878,楚雄,E0JI,武定县,532329101000,狮山镇
25.514302,102.51018,0.6049,0.3951,0871,昆明,A0AJ,禄劝,AJ03,城郊网格
25.772015,100.760656,0.3651,0.6349,0872,大理,L0DK,祥云,532923108000,米甸镇
24.933796,99.313026,0.4201,0.5799,0875,保山,M0GA,隆阳区,530502203000,西邑乡
23.417653,101.651445,0.4871,0.5129,0879,普洱,J0KF,墨江县,530822101000,联珠镇
23.464813,101.693146,0.4091,0.5909,0879,普洱,J0KF,墨江县,530822101000,联珠镇
23.447866,101.672423,0.4915,0.5085,0879,普洱,J0KF,墨江县,530822101000,联珠镇
25.725456,103.256066,0.3458,0.6542,0871,昆明,A0AK,寻甸,530129106000,功山镇
23.461206,100.693783,0.4225,0.5775,0879,普洱,J0KD,景谷县,JD03,永安网格
23.536805,100.722013,0.4628,0.5372,0879,普洱,J0KD,景谷县,JD01,白龙网格
23.518537,100.676284,0.5194,0.4806,0879,普洱,J0KD,景谷县,530824206000,勐班乡
24.693727,99.421709,0.5781,0.4219,0875,保山,M0GC,昌宁,530524108000,鸡飞镇
24.051466,105.1366,0.4372,0.5628,0876,文山,H0HD,广南,HD01,北永网格
24.056959,105.088152,0.359,0.641,0876,文山,H0HD,广南,532627205000,曙光乡
24.074573,105.053558,0.5474,0.4526,0876,文山,H0HD,广南,HD01,北永网格
24.031877,105.07429,0.2424,0.7576,0876,文山,H0HD,广南,HD03,南龙网格
24.07395,105.094194,0.2632,0.7368,0876,文山,H0HD,广南,HD01,北永网格
24.051481,105.027241,0.4053,0.5947,0876,文山,H0HD,广南,532627208000,五珠乡
23.610341,101.95898,0.4098,0.5902,0877,玉溪,F0IE,元江县,FE11,兴元网格
23.580123,101.99506,0.4246,0.5754,0877,玉溪,F0IE,元江县,FE11,兴元网格
23.633912,101.955058,0.4562,0.5438,0877,玉溪,F0IE,元江县,FE11,兴元网格
23.584329,102.033812,0.4588,0.5412,0877,玉溪,F0IE,元江县,FE11,兴元网格
23.626306,101.978694,0.4583,0.5417,0877,玉溪,F0IE,元江县,FE11,兴元网格
23.596083,101.974749,0.434,0.566,0877,玉溪,F0IE,元江县,FE11,兴元网格
25.180213,100.619195,0.4559,0.5441,0872,大理,L0DM,弥渡,532925105000,苴力镇
25.911657,98.832517,0.5309,0.4691,0886,怒江,Q0NA,泸水,533301101000,六库镇
23.009624,103.644462,0.4301,0.5699,0873,红河,G0EG,屏边,GG01,苗城网格
23.003161,103.668646,0.4348,0.5652,0873,红河,G0EG,屏边,GG01,苗城网格
21.891122,100.949352,0.5747,0.4253,0691,版纳,K0BA,景洪市,532801104000,勐罕镇
27.232041,100.867612,0.3137,0.6863,0888,丽江,P0PD,宁蒗,PD03,宁蒗城南网格
27.263922,100.855448,0.3651,0.6349,0888,丽江,P0PD,宁蒗,PD02,宁蒗万格网格
27.323622,100.86275,0.4231,0.5769,0888,丽江,P0PD,宁蒗,PD01,宁蒗城北网格
22.812317,102.916286,0.3043,0.6957,0873,红河,G0EI,金平,532530204000,老集寨乡
26.327468,104.296309,0.3973,0.6027,0874,曲靖,D0FG,宣威市,530381103000,田坝镇
23.705478,102.53918,0.4279,0.5721,0873,红河,G0EL,石屏,GL01,城东网格
23.735641,102.423533,0.4428,0.5572,0873,红河,G0EL,石屏,532525101000,异龙镇
23.65955,102.506339,0.4213,0.5787,0873,红河,G0EL,石屏,532525101000,异龙镇
23.685491,102.486772,0.3725,0.6275,0873,红河,G0EL,石屏,532525101000,异龙镇
23.726813,102.470373,0.3696,0.6304,0873,红河,G0EL,石屏,GL01,城东网格
25.222968,104.197147,0.1695,0.8305,0874,曲靖,D0FA,麒麟区,530302103000,东山镇
26.927637,103.335251,0.2931,0.7069,0870,昭通,C0LF,巧家县,530622106000,老店镇
28.610868,104.411381,0.4923,0.5077,0870,昭通,C0LB,水富县,CB01,高滩网格
28.610638,104.358738,0.4211,0.5789,0870,昭通,C0LB,水富县,530630101000,向家坝镇
28.612337,104.386874,0.3902,0.6098,0870,昭通,C0LB,水富县,530630101000,向家坝镇
25.222753,101.246514,0.5543,0.4457,0878,楚雄,E0JD,南华县,532324101000,龙川镇
25.174743,101.266508,0.5337,0.4663,0878,楚雄,E0JD,南华县,ED05,南华东城网格
25.18384,101.298039,0.4744,0.5256,0878,楚雄,E0JD,南华县,532324201000,雨露白族自治乡
26.440834,99.423292,0.6476,0.3524,0886,怒江,Q0NC,兰坪,QC01,团结网格
26.473622,99.430449,0.6017,0.3983,0886,怒江,Q0NC,兰坪,533325202000,中排乡
26.405058,99.397753,0.6186,0.3814,0886,怒江,Q0NC,兰坪,533325101000,金顶镇
26.454749,99.458648,0.644,0.356,0886,怒江,Q0NC,兰坪,Q0NC#,兰坪网格不详
26.474847,99.421434,0.5275,0.4725,0886,怒江,Q0NC,兰坪,533325101000,金顶镇
26.488999,99.43104,0.5333,0.4667,0886,怒江,Q0NC,兰坪,533325202000,中排乡
25.449973,103.386252,0.5846,0.4154,0874,曲靖,D0FI,马龙县,530321103000,马过河镇
24.958757,102.924128,0.5205,0.4795,0871,昆明,A0AE,呈贡,AE16,松茂网格
24.943278,102.905162,0.5575,0.4425,0871,昆明,A0AE,呈贡,AE03,白龙潭网格
24.035879,101.57984,0.5737,0.4263,0877,玉溪,F0ID,新平县,530427102000,戛洒镇
24.161983,102.432705,0.5714,0.4286,0877,玉溪,F0IB,峨山县,530426105000,塔甸镇
21.464605,101.53676,0.6667,0.3333,0691,版纳,K0BC,勐腊县,532823104000,勐仑镇
21.50304,101.548795,0.5676,0.4324,0691,版纳,K0BC,勐腊县,532823101000,勐腊镇
21.525781,101.577747,0.5718,0.4282,0691,版纳,K0BC,勐腊县,532823101000,勐腊镇
25.005605,104.036243,0.4783,0.5217,0874,曲靖,D0FJ,沾益县,530303101000,白水镇
23.271626,102.211874,0.3396,0.6604,0873,红河,G0EB,红河县,532529105000,浪堤镇
23.739403,99.623504,0.2632,0.7368,0883,临沧,S0ME,耿马,530926102000,勐撒镇
23.322012,103.157349,0.3043,0.6957,0873,红河,G0EA,个旧,532501107000,卡房镇
23.410554,103.131573,0.5097,0.4903,0873,红河,G0EA,个旧,532501104000,大屯镇
23.390053,103.128983,0.5376,0.4624,0873,红河,G0EA,个旧,GA04,云西网格
23.408006,103.165522,0.4194,0.5806,0873,红河,G0EA,个旧,GA06,明建网格
23.426967,103.141576,0.4401,0.5599,0873,红河,G0EA,个旧,532501103000,鸡街镇
22.353651,99.630939,0.4333,0.5667,0879,普洱,J0KA,孟连县,530827101000,娜允镇
22.304961,99.576183,0.39,0.61,0879,普洱,J0KA,孟连县,JA03,城东网格
26.295818,104.356315,0.3238,0.6762,0874,曲靖,D0FG,宣威市,530381102000,格宜镇
26.735573,103.135339,0.1429,0.8571,0870,昭通,C0LF,巧家县,530622111000,金塘镇
25.837417,100.234872,0.6322,0.3678,0872,大理,L0DB,大理古城区,532901106000,挖色镇
27.283749,103.414531,0.1277,0.8723,0870,昭通,C0LG,鲁甸县,530621102000,水磨镇
27.34522,99.078761,0.3939,0.6061,0887,迪庆,R0OC,维西,533423203000,白济讯乡
23.749289,103.782197,0.485,0.515,0876,文山,H0HB,砚山,532622102000,平远镇
23.765849,103.730894,0.538,0.462,0876,文山,H0HB,砚山,532622102000,平远镇
22.901928,99.496104,0.2157,0.7843,0879,普洱,J0KJ,西盟县,530829105000,新厂镇
26.191863,103.416269,0.4535,0.5465,0874,曲靖,D0FD,会泽县,530326108000,待补镇
23.179427,99.278025,0.4872,0.5128,0883,临沧,S0MH,沧源,SH01,勐董网格
23.14086,99.27809,0.4953,0.5047,0883,临沧,S0MH,沧源,530927104000,芒卡镇
25.501385,104.243029,0.3923,0.6077,0874,曲靖,D0FJ,沾益县,530303201000,炎方乡
22.780756,102.914439,0.2037,0.7963,0873,红河,G0EI,金平,532530204000,老集寨乡
25.198989,104.576614,0.3784,0.6216,0874,曲靖,D0FC,富源县,530325110000,老厂镇
21.712269,100.775024,0.6265,0.3735,0691,版纳,K0BA,景洪市,532801402000,东风农场
21.303931,101.69281,0.402,0.598,0691,版纳,K0BC,勐腊县,532823105000,西双版纳磨憨经济开发区（尚勇镇）
23.266317,104.688236,0.2879,0.7121,0876,文山,H0HF,西畴,532623102000,兴街镇
26.381101,104.565858,0.209,0.791,0874,曲靖,D0FG,宣威市,530381201000,普立乡
21.660959,99.987476,0.25,0.75,0691,版纳,K0BB,勐海县,532822107000,勐拉
21.709019,100.079184,0.4062,0.5938,0691,版纳,K0BB,勐海县,532822102000,打洛镇
21.682031,100.036537,0.1578,0.8422,0691,版纳,K0BB,勐海县,532822102000,打洛镇
25.491431,103.159408,0.4212,0.5788,0871,昆明,A0AK,寻甸,530129103000,羊街镇
25.358437,98.13176,0.6129,0.3871,0875,保山,M0GB,腾冲,530581201000,马站乡
22.176067,99.170277,0.3104,0.6896,0879,普洱,J0KA,孟连县,530827102000,勐马镇
22.178414,99.160043,0.3958,0.6042,0879,普洱,J0KA,孟连县,530827102000,勐马镇
28.134021,104.363517,0.474,0.526,0870,昭通,C0LD,盐津县,530623204000,牛寨乡
25.185762,103.832204,0.3881,0.6119,0874,曲靖,D0FF,陆良县,530322102000,板桥镇
27.601811,105.130019,0.4739,0.5261,0870,昭通,C0LJ,镇雄县,530627106000,以勒镇
27.664307,105.150201,0.2956,0.7044,0870,昭通,C0LJ,镇雄县,530627105000,大湾镇
24.894205,98.670879,0.3213,0.6787,0875,保山,M0GB,腾冲,530581110000,芒棒镇
23.328722,104.499393,0.2143,0.7857,0876,文山,H0HF,西畴,532623201000,蚌谷乡
25.448698,98.62971,0.3171,0.6829,0875,保山,M0GB,腾冲,530581106000,界头镇
25.651642,99.993024,0.5064,0.4936,0872,大理,L0DD,漾濞,LD01,漾濞城南网格
24.371368,98.601537,0.6341,0.3659,0692,德宏,N0CA,芒市,533103105000,风平镇
23.060612,99.814305,0.4744,0.5256,0879,普洱,J0KH,澜沧县,530828102000,上允镇
23.035752,99.81867,0.5547,0.4453,0879,普洱,J0KH,澜沧县,530828102000,上允镇
25.501412,103.031413,0.3249,0.6751,0871,昆明,A0AK,寻甸,530129104000,柯渡镇
24.338204,102.462967,0.5769,0.4231,0877,玉溪,F0IA,红塔区,530402007000,大营街街道
25.761595,103.868113,0.429,0.571,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
27.423947,104.306881,0.1466,0.8534,0870,昭通,C0LE,彝良县,530628202000,奎香苗族彝族乡
27.670166,104.337541,0.3475,0.6525,0870,昭通,C0LE,彝良县,530628110000,龙海镇
23.11803,102.615832,0.0928,0.9072,0873,红河,G0EJ,元阳,532528203000,沙拉托乡
25.321391,104.608328,0.2778,0.7222,0874,曲靖,D0FC,富源县,530325103000,黄泥河镇
21.396469,100.653058,0.1169,0.8831,0691,版纳,K0BA,景洪市,532801103000,勐龙镇
22.912939,100.15516,0.3474,0.6526,0879,普洱,J0KH,澜沧县,530828202000,谦六彝族乡
27.847024,104.183496,0.2308,0.7692,0870,昭通,C0LE,彝良县,530628108000,两河镇
27.41494,104.081114,0.2923,0.7077,0870,昭通,C0LE,彝良县,530628106000,龙安镇
22.558791,101.041527,0.4242,0.5758,0879,普洱,J0KB,思茅区,530802102000,南屏镇
25.570011,98.565429,0.2941,0.7059,0875,保山,M0GB,腾冲,530581108000,明光镇
24.636959,99.829668,0.4435,0.5565,0883,临沧,S0MC,凤庆,530921106000,勐佑镇
27.481563,104.579655,0.3409,0.6591,0870,昭通,C0LJ,镇雄县,530627111000,牛场镇
25.46989,100.76397,0.3194,0.6806,0872,大理,L0DK,祥云,532923104000,下庄镇网格
25.914098,99.344449,0.534,0.466,0872,大理,L0DC,云龙,LC01,云龙诺邓镇网格
21.983973,99.602602,0.2394,0.7606,0879,普洱,J0KH,澜沧县,530828207000,雪林佤族乡
21.97407,99.623311,0.1762,0.8238,0879,普洱,J0KH,澜沧县,530828207000,雪林佤族乡
23.784672,101.754294,0.448,0.552,0877,玉溪,F0ID,新平县,530427101000,漠沙镇
22.955616,104.459811,0.4062,0.5938,0876,文山,H0HG,马关,532625105000,夹寒箐镇
24.983438,99.035244,0.5486,0.4514,0875,保山,M0GA,隆阳区,530502104000,蒲缥镇
22.99047,103.12111,0.1556,0.8444,0873,红河,G0EJ,元阳,532528207000,逢春岭乡
23.141367,102.418487,0.2537,0.7463,0873,红河,G0EJ,元阳,532528213000,马街乡
27.766725,99.701449,0.6645,0.3355,0887,迪庆,R0OA,香格里拉,RA01,古城网格
27.862821,99.744035,0.5897,0.4103,0887,迪庆,R0OA,香格里拉,RA04,康珠大道网格
27.842299,99.733455,0.5777,0.4223,0887,迪庆,R0OA,香格里拉,RA04,康珠大道网格
27.862308,99.699407,0.6996,0.3004,0887,迪庆,R0OA,香格里拉,RA01,古城网格
27.797003,99.689483,0.5918,0.4082,0887,迪庆,R0OA,香格里拉,RA02,康藏商都网格
22.120477,99.599548,0.25,0.75,0879,普洱,J0KA,孟连县,530827103000,芒信镇
25.839534,98.887445,0.3333,0.6667,0886,怒江,Q0NA,泸水,Q0NA#,泸水网格不详
25.825439,98.850652,0.5946,0.4054,0886,怒江,Q0NA,泸水,533301104000,上江镇
25.880115,98.842278,0.6761,0.3239,0886,怒江,Q0NA,泸水,533301206000,洛本卓乡
25.796547,98.865841,0.64,0.36,0886,怒江,Q0NA,泸水,QA99,城区网格
25.822975,98.877599,0.5791,0.4209,0886,怒江,Q0NA,泸水,QA99,城区网格
25.820436,98.854822,0.5789,0.4211,0886,怒江,Q0NA,泸水,533301105000,老窝镇
25.779611,103.274505,0.3976,0.6024,0871,昆明,A0AK,寻甸,530129106000,功山镇
23.368009,100.367474,0.3681,0.6319,0879,普洱,J0KD,景谷县,530824102000,永平镇
26.665268,99.952667,0.1613,0.8387,0888,丽江,P0PE,玉龙,530721213000,九河白族乡
27.345723,103.834425,0.3398,0.6602,0870,昭通,C0LY,昭阳区,530602203000,小龙洞回族彝族乡
24.762113,100.565822,0.2466,0.7534,0879,普洱,J0KC,景东县,530823109000,安定镇
26.723152,100.751135,0.5198,0.4802,0888,丽江,P0PB,永胜,530722104000,三川镇
26.630439,100.751386,0.4016,0.5984,0888,丽江,P0PB,永胜,530722105000,程海镇
26.748892,100.762353,0.4985,0.5015,0888,丽江,P0PB,永胜,530722201000,羊坪彝族乡
26.654562,100.754871,0.5169,0.4831,0888,丽江,P0PB,永胜,530722105000,程海镇
27.496759,104.995096,0.4154,0.5846,0870,昭通,C0LJ,镇雄县,530627116000,塘房镇
25.202076,104.544211,0.6471,0.3529,0874,曲靖,D0FC,富源县,530325110000,老厂镇
25.365601,98.909333,0.4505,0.5495,0875,保山,M0GA,隆阳区,530502210000,芒宽彝族傣族乡
25.434189,104.534948,0.2321,0.7679,0874,曲靖,D0FC,富源县,530325108000,富村镇
23.626889,103.057775,0.49,0.51,0873,红河,G0EM,建水,532524108000,面甸镇
25.974772,98.810597,0.4069,0.5931,0886,怒江,Q0NA,泸水,533301102000,鲁掌镇
25.067937,100.555156,0.555,0.445,0872,大理,L0DJ,南涧,532926103000,公郎镇
25.071656,100.513555,0.475,0.525,0872,大理,L0DJ,南涧,LJ02,南涧镇中兴路下片
23.649719,103.270386,0.4472,0.5528,0873,红河,G0EC,开远,GC05,星光网格
23.733554,103.286313,0.5124,0.4876,0873,红河,G0EC,开远,GC01,景山网格
23.767788,103.260109,0.4797,0.5203,0873,红河,G0EC,开远,GC02,乐白道网格
23.660858,103.250337,0.0701,0.9299,0873,红河,G0EC,开远,GC05,星光网格
23.705952,103.286031,0.4475,0.5525,0873,红河,G0EC,开远,GC01,景山网格
23.742465,103.220074,0.3897,0.6103,0873,红河,G0EC,开远,GC03,西园网格
23.732516,103.237412,0.4242,0.5758,0873,红河,G0EC,开远,GC03,西园网格
23.678692,103.270244,0.43,0.57,0873,红河,G0EC,开远,GC05,星光网格
26.512953,103.579283,0.5083,0.4917,0874,曲靖,D0FD,会泽县,530326106000,者海镇
26.540061,103.611152,0.2624,0.7376,0874,曲靖,D0FD,会泽县,530326106000,者海镇
23.780175,104.08988,0.2754,0.7246,0876,文山,H0HB,砚山,532622202000,维摩乡
22.033432,99.340474,0.1765,0.8235,0879,普洱,J0KA,孟连县,530827109000,沿边-勐波片区
26.548634,104.232385,0.337,0.663,0874,曲靖,D0FG,宣威市,530381106000,倘塘镇
25.563031,103.041998,0.283,0.717,0871,昆明,A0AK,寻甸,530129205000,六哨乡
27.759655,104.761741,0.2258,0.7742,0870,昭通,C0LJ,镇雄县,530627110000,罗坎镇
28.562905,104.327952,0.4339,0.5661,0870,昭通,C0LB,水富县,530630101000,向家坝镇
23.734083,99.668597,0.25,0.75,0883,临沧,S0ME,耿马,530926102000,勐撒镇
25.550722,104.361133,0.4214,0.5786,0874,曲靖,D0FC,富源县,530325106000,大河镇
25.565217,104.329265,0.478,0.522,0874,曲靖,D0FC,富源县,530325106000,大河镇
24.896876,99.233158,0.3975,0.6025,0875,保山,M0GD,施甸,530521206000,老麦乡
24.199012,97.827849,0.5181,0.4819,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.183907,97.75766,0.6515,0.3485,0692,德宏,N0CD,陇川,ND01,新城网格
24.171356,97.801288,0.5787,0.4213,0692,德宏,N0CD,陇川,ND01,新城网格
24.151417,97.815325,0.3971,0.6029,0692,德宏,N0CC,瑞丽,533102203000,勐秀乡
24.198999,97.848398,0.5824,0.4176,0692,德宏,N0CD,陇川,533124103000,景罕镇
26.853445,103.232846,0.1754,0.8246,0870,昭通,C0LF,巧家县,530622105000,马树镇
25.283947,102.281797,0.3942,0.6058,0878,楚雄,E0JJ,禄丰县,532331103000,碧城镇
26.363594,104.31875,0.4579,0.5421,0874,曲靖,D0FG,宣威市,530381110000,龙场镇
27.639103,105.043056,0.4658,0.5342,0870,昭通,C0LJ,镇雄县,530627107000,赤水源镇
27.696873,105.063228,0.43,0.57,0870,昭通,C0LJ,镇雄县,530627105000,大湾镇
27.822067,104.455833,0.28,0.72,0870,昭通,C0LE,彝良县,530628103000,牛街镇
24.669778,99.915924,0.4444,0.5556,0883,临沧,S0MC,凤庆,SC01,文明龙泉网格
23.209589,102.550155,0.1008,0.8992,0873,红河,G0EJ,元阳,532528213000,马街乡
26.460222,104.38184,0.2429,0.7571,0874,曲靖,D0FG,宣威市,530381206000,乐丰乡
23.086671,101.060351,0.5283,0.4717,0879,普洱,J0KG,宁洱县,JG04,宁洱四网格
22.98461,101.056578,0.5641,0.4359,0879,普洱,J0KG,宁洱县,530821104000,同心镇
23.058383,101.07633,0.5229,0.4771,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
23.10804,101.086104,0.6312,0.3688,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
23.030126,101.067562,0.58,0.42,0879,普洱,J0KG,宁洱县,JG02,宁洱二网格
26.341934,98.887697,0.1321,0.8679,0886,怒江,Q0NA,泸水,533301205000,古登乡
23.47082,99.800403,0.6423,0.3577,0883,临沧,S0MF,双江,530925201000,沙河乡
23.457338,99.815819,0.6587,0.3413,0883,临沧,S0MF,双江,SF02,勐勐网格
23.49788,99.793191,0.6549,0.3451,0883,临沧,S0MF,双江,530925201000,沙河乡
24.773917,98.495482,0.3929,0.6071,0875,保山,M0GB,腾冲,530581205000,新华乡
25.047376,101.683933,0.5471,0.4529,0878,楚雄,E0JA,楚雄市,532301107000,苍岭镇
24.485487,98.04236,0.4935,0.5065,0692,德宏,N0CD,陇川,533124203000,清平乡
24.37327,101.030652,0.3654,0.6346,0879,普洱,J0KC,景东县,530823106000,大街镇
27.997912,105.030087,0.2174,0.7826,0870,昭通,C0LK,威信县,530629103000,罗布镇
22.661932,99.618364,0.4437,0.5563,0879,普洱,J0KJ,西盟县,530829101000,勐梭镇
22.489492,101.711983,0.4098,0.5902,0879,普洱,J0KI,江城县,530826105000,康平镇
27.768743,103.851781,0.1695,0.8305,0870,昭通,C0LI,永善县,530625207000,墨翰乡
27.083955,103.472727,0.3529,0.6471,0870,昭通,C0LG,鲁甸县,530621106000,火德红镇
23.107812,102.747856,0.45,0.55,0873,红河,G0EJ,元阳,532528102000,新街镇
23.136544,102.733736,0.4047,0.5953,0873,红河,G0EJ,元阳,532528102000,新街镇
25.681191,100.027527,0.5,0.5,0872,大理,L0DD,漾濞,LD01,漾濞城南网格
22.524465,104.000888,0.436,0.564,0873,红河,G0EH,河口,GH01,合群社区网格
22.556764,103.919607,0.5556,0.4444,0873,红河,G0EH,河口,GH01,合群社区网格
25.961933,102.925792,0.2745,0.7255,0871,昆明,A0AK,寻甸,530129208000,联合乡
26.711131,103.121011,0.1944,0.8056,0870,昭通,C0LF,巧家县,530622111000,金塘镇
24.536138,102.682595,0.4878,0.5122,0871,昆明,A0AD,晋宁,530122106000,六街镇
27.82881,104.859423,0.3427,0.6573,0870,昭通,C0LK,威信县,530629104000,林凤镇
25.810653,102.436411,0.3077,0.6923,0871,昆明,A0AJ,禄劝,530128204000,云龙乡
27.332531,103.459839,0.2804,0.7196,0870,昭通,C0LG,鲁甸县,530621107000,龙树镇
22.944594,102.716321,0.2464,0.7536,0873,红河,G0EJ,元阳,532528211000,黄草岭乡
25.327127,100.23526,0.4819,0.5181,0872,大理,L0DI,巍山,532927102000,庙街镇
27.082919,99.603578,0.2373,0.7627,0888,丽江,P0PE,玉龙,530721103000,巨甸镇
27.567746,104.1779,0.3151,0.6849,0870,昭通,C0LD,盐津县,530623105000,庙坝镇
27.411961,104.146318,0.0943,0.9057,0870,昭通,C0LE,彝良县,530628201000,龙街苗族彝族乡
24.074833,100.043329,0.3761,0.6239,0879,普洱,J0KC,景东县,530823102000,文井镇
25.334961,104.455724,0.2907,0.7093,0874,曲靖,D0FC,富源县,530325108000,富村镇
22.781452,104.410607,0.2676,0.7324,0876,文山,H0HG,马关,532625105000,夹寒箐镇
25.399013,98.694809,0.4737,0.5263,0875,保山,M0GB,腾冲,530581106000,界头镇
24.664198,99.078514,0.371,0.629,0875,保山,M0GD,施甸,530521207000,何元乡
24.915807,103.729506,0.4259,0.5741,0874,曲靖,D0FF,陆良县,530322104000,马街镇
25.006959,100.805036,0.4074,0.5926,0878,楚雄,E0JD,南华县,532324204000,五顶山乡
25.61325,102.563133,0.2877,0.7123,0871,昆明,A0AJ,禄劝,530128109000,翠华镇
25.378886,99.061721,0.4079,0.5921,0875,保山,M0GA,隆阳区,530502208000,瓦房彝族苗族乡
26.10481,103.367092,0.4805,0.5195,0874,曲靖,D0FD,会泽县,530326108000,待补镇
25.206667,99.37083,0.3194,0.6806,0875,保山,M0GA,隆阳区,530502101000,板桥镇
24.834669,99.345462,0.3962,0.6038,0875,保山,M0GC,昌宁,530524104000,卡斯镇
22.800555,100.28845,0.3276,0.6724,0879,普洱,J0KH,澜沧县,530828202000,谦六彝族乡
24.873742,103.880216,0.4714,0.5286,0874,曲靖,D0FE,师宗县,530323102000,雄壁镇
24.910578,99.28799,0.4639,0.5361,0875,保山,M0GA,隆阳区,530502203000,西邑乡
22.783537,100.520807,0.4493,0.5507,0879,普洱,J0KB,思茅区,530802104000,思茅港镇
24.284619,99.696314,0.1667,0.8333,0883,临沧,S0MC,凤庆,530921104000,营盘镇
25.756154,103.436871,0.2778,0.7222,0871,昆明,A0AK,寻甸,530129106000,功山镇
24.89206,103.235361,0.3378,0.6622,0871,昆明,A0AF,宜良,AF05,蓬莱网格
22.038997,99.499318,0.2203,0.7797,0879,普洱,J0KA,孟连县,530827109000,沿边-勐波片区
28.549919,103.958942,0.4178,0.5822,0870,昭通,C0LC,绥江县,530626105000,板栗镇
28.612869,103.921415,0.4435,0.5565,0870,昭通,C0LC,绥江县,CC01,兴汶网格
28.581836,103.915045,0.3913,0.6087,0870,昭通,C0LC,绥江县,CC02,五福网格
28.624813,104.201409,0.3016,0.6984,0870,昭通,C0LC,绥江县,530626104000,会仪镇
24.916462,100.356164,0.3205,0.6795,0879,普洱,J0KC,景东县,530823104000,大朝山东镇
24.64968,98.593798,0.3966,0.6034,0875,保山,M0GE,龙陵,530523208000,河头乡
24.510036,99.353362,0.5077,0.4923,0875,保山,M0GC,昌宁,530524205000,湾甸傣族乡
22.714487,102.917129,0.1698,0.8302,0873,红河,G0EI,金平,532530103000,勐拉镇
25.889117,103.959278,0.3333,0.6667,0874,曲靖,D0FJ,沾益县,530303201000,炎方乡
25.071028,98.299951,0.4173,0.5827,0875,保山,M0GB,腾冲,530581109000,中和镇
24.987734,98.391479,0.4556,0.5444,0875,保山,M0GB,腾冲,530581111000,荷花镇
24.938616,98.395216,0.3765,0.6235,0875,保山,M0GB,腾冲,530581111000,荷花镇
22.680613,101.803364,0.5,0.5,0879,普洱,J0KI,江城县,530826202000,国庆乡
25.749061,98.863736,0.3423,0.6577,0886,怒江,Q0NA,泸水,533301104000,上江镇
25.080004,102.585962,0.4733,0.5267,0871,昆明,A0AM,官渡,AM37,空港网格2
24.956833,98.677755,0.2991,0.7009,0875,保山,M0GB,腾冲,530581110000,芒棒镇
23.752181,102.902439,0.5923,0.4077,0873,红河,G0EM,建水,532524105000,南庄镇
25.964029,99.664483,0.6076,0.3924,0872,大理,L0DF,洱源,532930202000,炼铁西山网格
24.194356,99.579554,0.3733,0.6267,0883,临沧,S0MD,永德,530923204000,亚练乡
25.613797,104.239965,0.4831,0.5169,0874,曲靖,D0FC,富源县,530325105000,后所镇
27.011029,102.955912,0.3509,0.6491,0870,昭通,C0LF,巧家县,CF01,花园网格
27.473006,103.822125,0.2687,0.7313,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
24.050968,100.290154,0.4894,0.5106,0883,临沧,S0MB,云县,530922103000,大朝山西镇
25.358293,100.237063,0.2807,0.7193,0872,大理,L0DI,巍山,532927102000,庙街镇
22.677261,99.498281,0.1667,0.8333,0879,普洱,J0KJ,西盟县,530829202000,力所拉祜族乡
25.797157,100.333413,0.44,0.56,0872,大理,L0DL,宾川,532924104000,大营镇
25.402516,98.443009,0.4629,0.5371,0875,保山,M0GB,腾冲,530581207000,团田乡
25.453109,98.451854,0.5311,0.4689,0875,保山,M0GB,腾冲,530581103000,滇滩镇
25.440582,104.114354,0.4138,0.5862,0874,曲靖,D0FC,富源县,D0FC02,胜境街道网格
25.026136,104.386483,0.3571,0.6429,0874,曲靖,D0FH,罗平县,530324003000,九龙街道办事处
25.399765,103.344493,0.35,0.65,0871,昆明,A0AK,寻甸,530129107000,河口镇
23.245822,102.794092,0.4068,0.5932,0873,红河,G0EJ,元阳,532528211000,黄草岭乡
27.547086,104.634246,0.2254,0.7746,0870,昭通,C0LJ,镇雄县,530627111000,牛场镇
24.207574,102.685906,0.4545,0.5455,0877,玉溪,F0IG,通海县,530423103000,四街镇
23.956379,100.425305,0.5192,0.4808,0879,普洱,J0KE,镇沅县,530825107000,振太镇
25.363893,100.573243,0.3047,0.6953,0872,大理,L0DM,弥渡,532925103000,新街镇
23.544267,105.251214,0.2373,0.7627,0876,文山,H0HE,富宁,532628106000,木央镇
27.321292,104.856168,0.3103,0.6897,0870,昭通,C0LJ,镇雄县,530627117000,中屯镇
22.887815,102.997059,0.2073,0.7927,0873,红河,G0EI,金平,532530211000,营盘乡
22.176185,99.301381,0.2353,0.7647,0879,普洱,J0KA,孟连县,530827102000,勐马镇
27.434415,104.247736,0.125,0.875,0870,昭通,C0LE,彝良县,530628202000,奎香苗族彝族乡
25.092479,104.239193,0.3115,0.6885,0874,曲靖,D0FH,罗平县,530324003000,九龙街道办事处
25.136436,97.977345,0.5227,0.4773,0692,德宏,N0CE,盈江,533123209000,苏典傈僳族乡
25.891626,99.061783,0.5052,0.4948,0886,怒江,Q0NA,泸水,533301105000,老窝镇
